source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,ruwe,phot_g_mean_mag,v_gc
4567225930029430272,260.40936660622725,21.107760176413024,0.12557929597033546,0.015111388638615608,-19.736464755842476,0.010070091113448143,2.0495552872710254,0.0126937385648489,-345.79229736328125,2.826995849609375,0.9858024716377258,14.036027908325195,673.4944547613765
4382874732407367296,250.95830156767582,-0.21388377509713213,0.1394251736501273,0.015852035954594612,-17.540783350868736,0.017724329605698586,-19.140841566251574,0.014567396603524685,-214.63543701171875,2.1240053176879883,0.990477442741394,13.385852813720703,664.0500696195455
6736485951272919424,280.35412474820174,-32.752939140387234,0.23118904303479756,0.01705463044345379,4.7828005534252656,0.01705915853381157,-40.769825132122044,0.013967136852443218,-161.25486755371094,3.0719258785247803,0.9096797108650208,13.220804214477539,651.7604239118315
5923272514123368064,260.2393511107199,-53.63647599462092,0.15183345835129156,0.01637670397758484,-18.99489073724193,0.014561953023076057,-15.6401066854194,0.011755265295505524,409.2133483886719,0.2828246057033539,1.0665613412857056,12.089146614074707,637.3858303425699
6735735057863069056,283.0323355689794,-33.679422085583916,0.1399347033853704,0.017022065818309784,-6.74348473327675,0.019255133345723152,-24.964899054030987,0.01682552695274353,22.22834014892578,3.1152729988098145,0.9982314109802246,13.636719703674316,633.3770929730073
6730109715851727232,281.5790119166674,-38.037704644984764,0.12445323543374434,0.015209252014756203,-17.06463987238705,0.015311557799577713,-6.3858197537937915,0.012783278711140156,284.2964172363281,2.482346296310425,1.113601803779602,13.329832077026367,631.1437033463441
6619340275892884224,331.231405791241,-27.344944499882224,0.1459574542401941,0.016473710536956787,17.605890366731316,0.01561838760972023,-17.79550304795182,0.01599297858774662,-136.04978942871094,1.0174248218536377,0.9410759210586548,12.825236320495605,628.3762728631539
6049700103459502464,243.73365699250775,-24.501310347914274,0.15285080009628504,0.014782409183681011,-22.40486550558881,0.019313573837280273,-16.217524354408404,0.013226303271949291,98.51909637451172,1.987457513809204,0.9433726072311401,13.282389640808105,628.3175110223287
6441163695058299648,297.623636569467,-62.94818042863911,0.15166213878854398,0.016008500009775162,10.231568013112117,0.013264385052025318,-23.1107880854423,0.014473753049969673,-18.226978302001953,4.412125110626221,0.964280903339386,13.999516487121582,625.0201501933659
3859294747025975552,161.03194870263266,6.30552626433387,0.1756178615392107,0.02134847827255726,4.940467722763234,0.02480580285191536,-27.251008991273515,0.025220703333616257,-98.66985321044922,3.0972561836242676,1.1002200841903687,10.80262279510498,621.997854767404
6101394261113685376,221.41482497532724,-42.48398301324067,0.2690352935062668,0.026314126327633858,-33.608759314460436,0.02555588260293007,-27.72795245412545,0.023077283054590225,-150.63893127441406,3.257762908935547,0.9726719260215759,13.763747215270996,620.9961799830901
6477303027356392320,313.25460014316576,-52.70200456958615,0.16049469856665924,0.013874132186174393,-2.7104085980355794,0.012758716009557247,-28.569092873574185,0.011776885949075222,161.0146026611328,3.0278236865997314,1.053356409072876,13.606144905090332,618.3295138869106
6722787071495183488,276.7080749480682,-42.8037932401132,0.1398742036508374,0.016467561945319176,-16.576795379217764,0.016873717308044434,-18.616258852565792,0.01346778403967619,37.63829040527344,3.1878998279571533,0.9746515154838562,13.968445777893066,616.5030299258824
4379132235348928512,251.44671988059943,-1.7744713414666722,0.1325640142198456,0.014596215449273586,-14.23942374937712,0.01664346270263195,-18.636109345100845,0.01374230906367302,-150.1088409423828,3.2815802097320557,1.0134620666503906,13.71381664276123,608.8545957650247
6393239659695317120,344.6345193526304,-64.82772462945249,0.10362557001961187,0.01280068326741457,13.210706415963266,0.011052582412958145,-11.138543809659602,0.013980682939291,3.235210657119751,2.0127105712890625,1.011679768562317,13.82568073272705,607.8788859705271
4441506189958467584,253.81146887728445,7.376184840031765,0.16966050510608618,0.018318722024559975,-4.906724184485548,0.018009409308433533,-26.61840516684698,0.01384316012263298,82.15670013427734,3.4796271324157715,1.0476446151733398,14.10562801361084,606.0488768966934
4513068174835386112,287.31785929611476,16.212632175640877,0.12672089227518787,0.015411986038088799,-6.434193078474192,0.014216389507055283,-19.05601443146763,0.012450717389583588,-217.43910217285156,0.6577353477478027,0.9457434415817261,13.218589782714844,605.5563546662233
6733170343920219776,277.7553410014847,-37.660680228238995,0.16438958342370838,0.018213339149951935,-18.350130280965285,0.01720028556883335,-22.487739633472227,0.013445667922496796,-22.717832565307617,2.5581419467926025,0.9894884824752808,13.451761245727539,605.0680285907031
4535258625890434944,278.4475392531911,23.11672028754124,0.21390671039472328,0.01160928513854742,14.255549175757427,0.008577467873692513,-24.920271285439014,0.012507673352956772,-205.79991149902344,1.7785897254943848,1.10377836227417,13.125694274902344,601.8702380582573
4250870317016154368,304.113036981427,7.4941306849987,0.14779471479208772,0.014493770897388458,-3.4010612431844676,0.015562830492854118,-23.481576825658827,0.013014784082770348,-179.80413818359375,0.9127007722854614,0.9882513284683228,13.085858345031738,601.2642161951293
6445970897334542976,291.55123914892744,-60.56838647901604,0.1329308805464921,0.01424475573003292,-12.823869305376977,0.01277878601104021,6.239961359646161,0.012391569092869759,26.244144439697266,3.0395748615264893,0.9502497911453247,13.655779838562012,599.5987368480481
4290767372056217984,296.371371240365,5.565648242977492,0.1607120581243892,0.017742032185196877,-16.232545048843715,0.01749158650636673,-19.660435594737077,0.014817961491644382,-154.24722290039062,3.670102834701538,1.023486614227295,14.152469635009766,599.0807960319603
6470215609763384576,313.48835075993577,-54.33165280136701,0.16530201520338417,0.01804017648100853,-14.542736596619816,0.016878407448530197,-23.137605731860535,0.013165022246539593,-15.196528434753418,3.4294707775115967,0.9936854839324951,14.08018684387207,598.1608663060711
